%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Other Columns = EEG data in microvolts
116, 1151.92, 249.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
117, 1149.37, 249.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
118, 1146.24, 250.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
119, 1138.20, 241.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
120, 1132.12, 240.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
121, 1132.52, 241.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
122, 1126.17, 237.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
123, 1122.77, 236.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
124, 1121.79, 235.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
125, 1115.42, 232.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
126, 1111.24, 232.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
127, 1107.53, 226.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
128, 1105.05, 229.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
129, 1101.85, 229.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
130, 1099.10, 221.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
131, 1095.41, 228.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
132, 1094.16, 225.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
133, 1090.85, 222.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
134, 1089.33, 229.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
135, 1089.38, 221.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
136, 1084.86, 231.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
137, 1086.81, 230.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
138, 1082.63, 221.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
139, 1074.60, 234.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
140, 1072.95, 219.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
141, 1068.12, 224.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
142, 1066.22, 223.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
143, 1065.44, 211.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
144, 1061.60, 231.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
145, 1062.42, 221.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
146, 1055.29, 224.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
147, 1049.41, 229.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
148, 1049.26, 213.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
149, 1042.28, 226.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
150, 1043.11, 216.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
151, 1037.77, 213.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
152, 1031.67, 224.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
